"FlyBaseID","Fold.Enrichment","FDR.p.value","Human.GeneID","Human.Symbol"
"FBgn0260758",1.75,0,27249,"MMADHC"
"FBgn0260779",1.56,0.00067,55278,"QRSL1"
"FBgn0260789",1.61,0.00435,4863,"NPAT"
"FBgn0260789",1.61,0.00435,51574,"LARP7"
"FBgn0260789",1.61,0.00435,6949,"TCOF1"
"FBgn0260857",1.66,0.00018,10282,"BET1"
"FBgn0260857",2.02,0,10282,"BET1"
"FBgn0260858",1.55,0.00654,10652,"YKT6"
"FBgn0260859",1.6,0.00047,27095,"TRAPPC3"
"FBgn0260859",1.6,0.00047,100128327,"BET3L"
"FBgn0260933",1.75,0,9742,"IFT140"
"FBgn0260936",1.73,0,57602,"USP36"
"FBgn0260936",1.73,0,84132,"USP42"
"FBgn0260938",1.74,0.00183,26053,"AUTS2"
"FBgn0260938",1.74,0.00183,57666,"FBRSL1"
"FBgn0260944",1.56,0.00067,6428,"SRSF3"
"FBgn0260946",2.06,0,149371,"EXOC8"
"FBgn0260960",1.81,0,79071,"ELOVL6"
"FBgn0260960",1.81,0,83401,"ELOVL3"
"FBgn0260970",1.71,0.00057,130507,"UBR3"
"FBgn0261016",1.65,0,54084,"TSPEAR"
"FBgn0261064",1.6,5e-04,64145,"ZFYVE20"
"FBgn0261108",1.96,0,9776,"ATG13"
"FBgn0261112",1.71,0,8883,"NAE1"
"FBgn0261266",1.52,0,201164,"PLD6"
"FBgn0261268",1.52,0.00067,8452,"CUL3"
"FBgn0261276",1.52,0.00067,4976,"OPA1"
"FBgn0261279",1.75,0,9685,"CLINT1"
"FBgn0261283",1.58,0.00051,6720,"SREBF1"
"FBgn0261283",1.58,0.00051,6721,"SREBF2"
"FBgn0261283",1.66,0,6720,"SREBF1"
"FBgn0261283",1.66,0,6721,"SREBF2"
"FBgn0261380",1.56,0.00067,51253,"MRPL37"
"FBgn0261436",2.32,0,9615,"GDA"
"FBgn0261437",1.78,0,10920,"COPS8"
"FBgn0261444",1.8,0.0011,57348,"TTYH1"
"FBgn0261444",1.8,0.0011,80727,"TTYH3"
"FBgn0261444",1.8,0.0011,94015,"TTYH2"
"FBgn0261445",2.2,0,7358,"UGDH"
"FBgn0261458",1.52,0.00067,10487,"CAP1"
"FBgn0261458",1.52,0.00067,10486,"CAP2"
"FBgn0261461",1.83,0,143872,"ARHGAP42"
"FBgn0261461",1.83,0,4983,"OPHN1"
"FBgn0261461",1.83,0,79658,"ARHGAP10"
"FBgn0261461",2.45,0,143872,"ARHGAP42"
"FBgn0261461",2.45,0,4983,"OPHN1"
"FBgn0261461",2.45,0,79658,"ARHGAP10"
"FBgn0261461",1.52,0.00774,143872,"ARHGAP42"
"FBgn0261461",1.52,0.00774,4983,"OPHN1"
"FBgn0261461",1.52,0.00774,79658,"ARHGAP10"
"FBgn0261524",1.89,0.00051,5608,"MAP2K6"
"FBgn0261524",1.89,0.00051,5606,"MAP2K3"
"FBgn0261535",1.95,0,79954,"NOL10"
"FBgn0261535",1.67,0,79954,"NOL10"
"FBgn0261548",1.71,0,81875,"ISG20L2"
"FBgn0261548",1.71,0,81691,"LOC81691"
"FBgn0261548",1.71,0,57455,"REXO1"
"FBgn0261548",1.55,0.00654,81875,"ISG20L2"
"FBgn0261548",1.55,0.00654,81691,"LOC81691"
"FBgn0261548",1.55,0.00654,57455,"REXO1"
"FBgn0261548",2.3,0,81875,"ISG20L2"
"FBgn0261548",2.3,0,81691,"LOC81691"
"FBgn0261548",2.3,0,57455,"REXO1"
"FBgn0261548",1.52,0.00774,81875,"ISG20L2"
"FBgn0261548",1.52,0.00774,81691,"LOC81691"
"FBgn0261548",1.52,0.00774,57455,"REXO1"
"FBgn0261550",1.75,0,114882,"OSBPL8"
"FBgn0261550",1.75,0,114879,"OSBPL5"
"FBgn0261560",1.65,0,1979,"EIF4EBP2"
"FBgn0261560",1.65,0,1978,"EIF4EBP1"
"FBgn0261560",1.65,0,8637,"EIF4EBP3"
"FBgn0261560",1.9,0,1979,"EIF4EBP2"
"FBgn0261560",1.9,0,1978,"EIF4EBP1"
"FBgn0261560",1.9,0,8637,"EIF4EBP3"
"FBgn0261560",1.55,0.00051,1979,"EIF4EBP2"
"FBgn0261560",1.55,0.00051,1978,"EIF4EBP1"
"FBgn0261560",1.55,0.00051,8637,"EIF4EBP3"
"FBgn0261570",1.55,0.00654,153090,"DAB2IP"
"FBgn0261570",1.55,0.00654,9462,"RASAL2"
"FBgn0261570",1.55,0.00654,8831,"SYNGAP1"
"FBgn0261570",1.55,0.00654,64926,"RASAL3"
"FBgn0261592",1.86,0.00067,6194,"RPS6"
"FBgn0261602",2.33,0,6132,"RPL8"
"FBgn0261617",2.02,0,2033,"EP300"
"FBgn0261617",2.02,0,1387,"CREBBP"
"FBgn0261618",1.77,0,23367,"LARP1"
"FBgn0261618",1.77,0,55132,"LARP1B"
"FBgn0261618",1.72,0,23367,"LARP1"
"FBgn0261618",1.72,0,55132,"LARP1B"
"FBgn0261618",1.83,0,23367,"LARP1"
"FBgn0261618",1.83,0,55132,"LARP1B"
"FBgn0261619",1.5,8e-04,8761,"PABPC4"
"FBgn0261619",1.5,8e-04,26986,"PABPC1"
"FBgn0261619",1.5,8e-04,5042,"PABPC3"
"FBgn0261619",1.5,8e-04,80336,"PABPC1L"
"FBgn0261619",1.5,8e-04,645974,"PABPC1L2B"
"FBgn0261619",1.5,8e-04,140886,"PABPC5"
"FBgn0261647",1.85,0,80034,"CSRNP3"
"FBgn0261647",1.85,0,64651,"CSRNP1"
"FBgn0261647",1.85,0,81566,"CSRNP2"
"FBgn0261671",1.75,0,84162,"KIAA1109"
"FBgn0261673",1.75,0,1534,"CYB561"
"FBgn0261679",1.75,0,51710,"ZNF44"
"FBgn0261679",1.75,0,374655,"ZNF710"
"FBgn0261679",1.75,0,167465,"ZNF366"
"FBgn0261679",1.75,0,171017,"ZNF384"
"FBgn0261788",1.68,0,287,"ANK2"
"FBgn0261788",1.68,0,288,"ANK3"
"FBgn0261788",1.68,0,286,"ANK1"
"FBgn0261791",1.55,0.00654,6637,"SNRPG"
"FBgn0261797",1.63,5e-04,1778,"DYNC1H1"
"FBgn0261800",1.98,0,3913,"LAMB2"
"FBgn0261800",1.98,0,3912,"LAMB1"
"FBgn0261800",1.98,0,22798,"LAMB4"
"FBgn0261800",1.83,0,3913,"LAMB2"
"FBgn0261800",1.83,0,3912,"LAMB1"
"FBgn0261800",1.83,0,22798,"LAMB4"
"FBgn0261822",1.67,0,27020,"NPTN"
"FBgn0261822",1.67,0,682,"BSG"
"FBgn0261822",1.9,0,27020,"NPTN"
"FBgn0261822",1.9,0,682,"BSG"
"FBgn0261823",1.73,0,80816,"ASXL3"
"FBgn0261823",1.73,0,55252,"ASXL2"
"FBgn0261823",1.73,0,171023,"ASXL1"
"FBgn0261934",1.5,0.0011,27443,"CECR2"
"FBgn0262103",1.73,0,23387,"SIK3"
"FBgn0262125",1.54,8e-04,10484,"SEC23A"
"FBgn0262125",1.54,8e-04,10483,"SEC23B"
"FBgn0262579",1.84,0,23098,"SARM1"
"FBgn0262579",1.84,0,147007,"TMEM199"
"FBgn0262579",1.71,0,23098,"SARM1"
"FBgn0262579",1.71,0,147007,"TMEM199"
"FBgn0262579",2.07,0,23098,"SARM1"
"FBgn0262579",2.07,0,147007,"TMEM199"
"FBgn0262684",1.99,0.00018,54828,"BCAS3"
"FBgn0262684",2.2,0,54828,"BCAS3"
"FBgn0262684",1.77,0.0015,54828,"BCAS3"
"FBgn0262699",1.71,0.00218,51343,"FZR1"
"FBgn0262707",1.81,0,1503,"CTPS1"
"FBgn0262707",1.81,0,56474,"CTPS2"
"FBgn0262707",1.5,0.0011,1503,"CTPS1"
"FBgn0262707",1.5,0.0011,56474,"CTPS2"
"FBgn0262730",1.89,0,124842,"TMEM132E"
"FBgn0262730",1.89,0,114795,"TMEM132B"
"FBgn0262730",1.89,0,92293,"TMEM132C"
"FBgn0262730",1.89,0,121256,"TMEM132D"
"FBgn0262730",1.89,0,54972,"TMEM132A"
"FBgn0262740",1.55,0.00654,7813,"EVI5"
"FBgn0262740",1.55,0.00654,115704,"EVI5L"
"FBgn0262975",1.62,0.00047,4778,"NFE2"
"FBgn0262975",1.62,0.00047,4779,"NFE2L1"
"FBgn0262975",1.62,0.00047,4780,"NFE2L2"
"FBgn0263097",1.8,0,55893,"ZNF395"
"FBgn0263097",1.8,0,619279,"ZNF704"
"FBgn0263102",1.83,0,60468,"BACH2"
"FBgn0263102",1.83,0,51586,"MED15"
"FBgn0263102",1.83,0,1911,"PHC1"
"FBgn0263102",1.83,0,79786,"KLHL36"
"FBgn0263112",2.05,0,4286,"MITF"
"FBgn0263112",2.05,0,7030,"TFE3"
"FBgn0263112",2.05,0,7942,"TFEB"
"FBgn0263112",2.05,0,22797,"TFEC"
"FBgn0263231",1.69,0,1654,"DDX3X"
"FBgn0263231",1.69,0,8653,"DDX3Y"
"FBgn0263396",1.64,5e-04,3182,"HNRNPAB"
"FBgn0263396",1.64,5e-04,3184,"HNRNPD"
"FBgn0263396",1.64,5e-04,9987,"HNRPDL"
"FBgn0263396",1.54,8e-04,3182,"HNRNPAB"
"FBgn0263396",1.54,8e-04,3184,"HNRNPD"
"FBgn0263396",1.54,8e-04,9987,"HNRPDL"
"FBgn0263594",1.75,0,64779,"MTHFSD"
"FBgn0263594",1.54,8e-04,64779,"MTHFSD"
"FBgn0263604",1.6,0.00047,6399,"TRAPPC2"
